METAL,BAND,SEX,BANDEDYEAR,BANDEDAGE,BANDEDLOC,DIRREC,AGE_CODE,BANDING_MONTH,BANDING_YEAR,LAT_DECIMAL_DEGREES,LON_DECIMAL_DEGREES,GISRLong,GISRLat,R_Day,R_Month,R_Year,RRegion__STA,RRegion__State
361713628,5H6W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713629,5H3W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713630,5H8W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713631,5H9W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713632,5K0W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713633,5K3W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713634,5K4W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713635,5K5W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713636,5K6W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713637,5K7W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713638,5K8W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713639,5K9W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713640,5L0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713641,5L2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713642,5L1W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713643,5L4W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713644,5L3W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713645,5L5W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713646,5L6W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713647,5L7W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713648,5L8W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713649,5L9W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713650,5N0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,-115.91667,30.41667,6,2,1998,MEX,Mexico
361713651,5N1W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713652,5N2W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713653,5N3W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713654,5N4W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713655,5N5W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713656,5N6W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713657,5N7W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713658,5N8W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713659,5N9W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713660,5R0W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713661,5R1W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713662,5R2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713663,5R4W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713664,5R3W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713665,5R5W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713666,5R6W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713667,5R7W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713668,5R8W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713669,5R9W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713670,5S0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713671,5S1W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713672,5S2W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713673,5S4W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713674,5S3W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713676,5S8W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,-124.08333,40.75,9,11,2010,CA,California
361713677,5S9W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713678,5T0W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713679,5T1W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713680,5T3W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713681,5T4W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713682,5T5W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713683,5T6W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713684,5T7W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713685,5T8W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713686,5T9W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713687,5V0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713688,5V1W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713689,5V2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713690,5V3W,F,1995,A,TUT,1,6,7,1995,61.25,-165.58333,-115.91667,30.41667,99,2,1996,MEX,Mexico
361713691,5V4W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713692,5V5W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713693,5V6W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713694,5V7W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713695,5V8W,M,1995,L,TUT,1,4,7,1995,61.25,-165.58333,-115.91667,30.41667,99,12,1995,MEX,Mexico
361713696,5V9W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713697,5Y0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713698,5Y1W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713699,5Y2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713700,5Y3W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,-115.96887,30.40253,7,12,2012,MEX,Mexico
361713701,5KTW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713702,5KVW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713703,5KYW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713704,5KZW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713705,5LAW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713706,5LEW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713707,5LGW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713708,5LHW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713709,5LKW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713710,5LLW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713711,5LNW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713712,5LRW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713713,5LSW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713714,5LTW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713715,5LZW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713716,5LYW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713717,5NAW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713718,5NEW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713719,5NGW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713720,5NHW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713721,5NKW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713722,5NLW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713723,5NNW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713724,5NTW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713725,5NZW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713726,5RAW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713727,5REW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713728,5RHW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713729,5RKW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713730,5RLW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713731,5RNW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713732,5RRW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713733,5RSW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713734,5RTW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713735,5RVW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713736,5RYW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713737,5SAW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713738,5SGW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713739,5SHW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713740,5SKW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713741,5SLW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,-115.91667,30.41667,21,2,1998,MEX,Mexico
361713742,5SRW,F,1995,L,TUT,1,4,7,1995,61.25,-165.58333,-115.91667,30.41667,20,1,1996,MEX,Mexico
361713743,5SEW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713744,5SSW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713745,5STW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713746,5SVW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713747,5SYW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713748,5TAW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713749,5SZW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713750,5TEW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713751,5TGW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713752,5TKW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713753,5THW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713754,5TLW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713755,5TNW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,-124.25,40.75,8,11,2009,CA,California
361713756,5TRW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713757,5TSW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713758,5TTW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713759,5TVW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713760,5TYW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713761,5TZW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713762,5VAW,M,1995,L,TUT,1,4,7,1995,61.25,-165.58333,-115.91667,30.41667,17,2,1996,MEX,Mexico
361713764,5VGW,M,1995,L,TUT,1,4,7,1995,61.25,-165.58333,-115.91667,30.41667,17,2,1996,MEX,Mexico
361713765,5VHW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713766,5VKW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,-115.91667,30.41667,81,12,2007,MEX,Mexico
361713767,5VLW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713768,5VLW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713769,5VNW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713770,5VRW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713771,5VSW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713772,5VTW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,-124.25,40.75,11,11,2007,CA,California
361713773,5VVW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713774,5VYW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713775,5VZW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,-122.41667,48.41667,23,12,1996,WA,Washington
361713776,5YAW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,-115.91667,30.41667,11,1,1997,MEX,Mexico
361713777,5YHW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713778,5YLW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,-124.25,40.75,5,12,1999,CA,California
361713779,5YRW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713780,5YNW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713781,5YSW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713782,5YTW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713783,5YYW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713784,5YZW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713785,5ZEW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713786,5ZGW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713787,5ZHW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713788,5ZNW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713789,5Y4W,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713790,5Y5W,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361713791,5ZRW,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713792,5ZSW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713793,5ZYW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713794,600W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713795,602W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713796,5ZZW,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713797,601W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,-110.37667,23.71944,8,2,2014,MEX,Mexico
361713798,603W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713799,604W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361713800,605W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714454,7EFW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714455,7EHW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714456,7EKW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714457,7ELW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714458,7ENW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714459,7ERW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714460,7ESW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714461,7ETW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714462,7EVW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,-124.25,40.75,4,12,2010,CA,California
361714463,7EYW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714464,7EZW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714465,7GAW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714466,7GEW,M,1995,A,TUT,1,6,7,1995,61.25,-165.58333,-124.25,40.75,20,11,1995,CA,California
361714467,7GGW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714468,1RYK,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,-124.25,40.75,5,12,2009,CA,California
361714469,7GKW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714470,U1RK,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714471,7GNW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714472,7GRW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714473,7GSW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714474,7GTW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714475,7GVW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714476,7GYW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714477,7GZW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714478,7HAW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714479,7HEW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714480,7HGW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714481,7HHW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714482,7HKW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,-162.75,55.25,20,9,1998,AK,Alaska
361714483,7HNW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714484,7HRW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714485,7HSW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714486,7HTW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714487,7HVW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714488,7HYW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714489,7HZW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714491,7KKW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714492,7KLW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714493,7KNW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714494,7KRW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714495,7KTW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714496,*3KY,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,-124.25,40.75,19,11,2009,CA,California
361714497,7KZW,F,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714499,7LAW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,,,,,,,
361714500,7LEW,M,1995,A,TUT,,6,7,1995,61.25,-165.58333,-165.41667,64.58333,1,6,1999,AK,Alaska
361714501,7A0W,M,1995,L,TUT,1,4,7,1995,61.25,-165.58333,-115.91667,30.41667,28,1,1996,MEX,Mexico
361714502,7A1W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714503,7A2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714504,7A3W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714505,7A4W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714506,7A5W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714507,7A6W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714508,7A7W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714509,7A8W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714510,7A9W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714511,7E0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714512,7E1W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714513,7E2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714514,7E3W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714515,7E4W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714516,7E5W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714517,7E7W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714518,7E6W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714519,7E8W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714520,7E9W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714521,7G1W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714522,7G0W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714523,7G3W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714524,7G2W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714525,7G4W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714526,7G5W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714527,7G6W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714528,7G7W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714529,7G8W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714530,7G9W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714531,7H0W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714532,7H1W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714533,7H3W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714534,7H2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714535,7H4W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,-115.91667,30.41667,22,12,2001,MEX,Mexico
361714536,7H8W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714537,7H5W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714538,7H6W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714539,7H7W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714540,7K1W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714541,7H9W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714542,7K0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714543,7K2W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714545,7K4W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714546,7K5W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714547,7K6W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714548,7K8W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714549,7K7W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714550,7K9W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714551,7L1W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714552,7L0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714553,7L2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714554,7L3W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714555,7L5W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714556,7L4W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714557,7L6W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714558,7L7W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714559,7L8W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714560,7L9W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714561,7N0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714562,7N1W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714563,7N2W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714564,7N3W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714565,7N4W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714566,7N5W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714567,7N7W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714568,ZY3K,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714569,7N8W,M,1995,L,TUT,1,4,7,1995,61.25,-165.58333,-115.91667,30.41667,2,2,1996,MEX,Mexico
361714570,7N9W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714571,7R0W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714572,7R1W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714573,7R2W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714574,7R3W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714575,7R4W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714577,7R6W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714578,7R7W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714579,7R5W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714580,7R9W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714581,7S1W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714582,7S0W,F,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
361714583,7S2W,M,1995,L,TUT,,4,7,1995,61.25,-165.58333,,,,,,,
